,Last Recipe,Number of Recipes: 60,,,,,,,,,,,
,,,"Mushroom, Raw, Volume",0.5,Cup,Cup,8.0,0.1,1.2,1.1,0.0,$0.39,
,,,"Wheat flour, all purpose",2,Teaspoon,Milliliter,18.9,0.1,3.9,0.6,0.2,$0.01,
,,,"Spice, Pepper",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.03,
,,,"Cream, Half and half, 10% M.F.",0.5,Cup,Milliliter,157.7,11.8,3.9,3.9,7.9,$0.20,
,,,"Egg, Raw",2,Whole,Whole,144.0,9.6,0.8,12.0,0.0,$0.24,
,,,"Onion, Yellow, Medium, Raw",0.25,Whole,Whole,10.3,0.1,2.4,0.3,0.3,$0.00,
,,,"Spice, Salt",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Beef, Ground, 90% Lean, 10% Fat",0.5,Pound,Gram,399.2,22.7,0.0,45.4,0.0,$2.99,
,,,"Crescent Rolls, Pillsbury",8,Whole,,800.0,40.0,96.0,16.0,0.0,$2.29,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Dinner,,Cheddar Chicken Broccoli & Rice,,5,Whole,,2811.6,109.6,176.7,224.5,71.7,$16.13,https://www.copymethat.com/r/tU9T6e9Da/lighter-cheddar-chicken-broccoli-brown-r/
,,,"Chicken, Breasts, Raw, Fat Removed",1.5,Pound,Gram,748.4,8.4,0.0,157.1,0.0,$5.24,
,,,"Spice, Salt",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,"Spice, Onion Powder",2,Teaspoon,Teaspoon,16.4,0.0,3.8,0.6,0.0,$0.30,
,,,"Spice, Garlic Powder",1,Teaspoon,Teaspoon,32.0,0.1,7.0,1.6,0.0,$0.10,
,,,"Spice, Cumin",2,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Oils, Avocado",2,Tablespoon,Tablespoon,248.0,28.0,0.0,0.0,0.0,$0.62,
,,,"Onions, yellow, chopped, raw",0.5,Cup,Milliliter,33.5,0.0,7.9,0.0,1.2,$0.32,
,,,"Garlic, Clove",2,Whole,Whole,9.0,0.0,2.0,0.4,0.0,$0.20,
,,,"Coconut Milk, Lite",14,"Ounce, Fluid",Milliliter,310.5,31.1,2.6,2.6,0.0,$1.81,
,,,"Cheese, Cheddar",6,Ounce (wt),Gram,687.2,35.7,3.4,40.8,57.8,$1.80,
,,,"Spice, Paprika",2,Teaspoon,Teaspoon,13.0,0.6,2.4,0.6,0.0,$0.22,
,,,"Rice, brown, long-grain, cooked",3,Cup,Milliliter,653.0,5.7,136.3,17.0,8.5,$5.05,
,,,"Broccoli, chopped, raw",2,Cup,Milliliter,60.6,0.0,11.4,3.8,4.2,$0.45,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Snack,,Peanut Butter Pie Shooters,,20,Whole,,6001.5,352.7,599.3,131.7,174.6,$5.81,https://www.copymethat.com/r/kSm7hwKVr/peanut-butter-pie-shooters/
,,,"Peanut butter, natural",1,Cup,Milliliter,1451.1,126.2,55.2,55.2,19.7,$1.73,
,,,"Cheese, Cream cheese, regular",8,"Ounce, Fluid","Ounce, Fluid",800.0,80.0,8.0,16.0,80.0,$2.48,
,,,"Milk, condensed, sweetened, canned (Eagle BrandTM)",14,"Ounce, Fluid",Milliliter,1711.3,30.4,303.6,55.2,55.2,$0.00,
,,,"Extract, Vanilla",1,Teaspoon,Tablespoon,12.7,0.0,0.5,0.0,0.0,$0.83,
,,,Icing sugar (powdered),1,Cup,Milliliter,473.2,0.0,94.6,0.0,0.0,$0.00,
,,,"Whipping cream, 35% M.F., not whipped",0.25,Cup,Milliliter,197.2,19.7,3.9,0.0,19.7,$0.32,
,,,"Oreo, Chocolate",16,Whole,Whole,853.3,37.3,133.3,5.3,0.0,$0.00,
,,,Butter,5,Tablespoon,Milliliter,502.8,59.1,0.0,0.0,0.0,$0.44,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Breakfast,,Ham and Sausage Hash Brown Egg Bake,,6,Whole,,1805.1,105.2,98.5,109.7,13.2,$4.35,https://www.copymethat.com/r/AiQrXq1YK/ham-and-sausage-hash-brown-egg-bake/
,,,"Sausage, Country Ground Style, Kroger",4,Ounce (wt),Ounce (wt),360.0,30.0,4.0,20.0,0.0,$1.20,
,,,"Ham, lean and regular, roasted",8,Ounce (wt),Gram,375.0,18.1,0.0,48.4,0.0,$0.00,
,,,"Egg, Raw",4,Whole,Whole,288.0,19.2,1.6,24.0,0.0,$0.48,
,,,"Milk, partly skimmed, 2% M.F.",0.25,Cup,Milliliter,30.5,0.8,2.8,2.1,1.2,$0.04,
,,,"Spice, Garlic Powder",0.25,Teaspoon,Teaspoon,8.0,0.0,1.8,0.4,0.0,$0.03,
,,,"Potatoes, hashed brown, plain, frozen, heated",2,Cup,Milliliter,681.4,34.1,87.1,11.4,6.8,$2.38,
,,,"Cheese, Cheddar",0.5,Ounce (wt),Gram,57.3,3.0,0.3,3.4,4.8,$0.15,
,,,"Onions, green (scallion), raw",1,Whole,1 medium,5.0,0.0,1.0,0.0,0.4,$0.07,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Lunch,,Fun-Size Corn Dogs,,24,Ounce (wt),,2165.5,99.7,248.3,59.2,18.7,$1.14,https://www.copymethat.com/r/6uCcw3EhN/easy-fun-size-corn-dogs/
,,,"Wiener (frankfurter), beef",4,Whole,1,416.0,32.0,8.0,20.0,0.0,$0.00,
,,,"Egg, Raw",1,Whole,Whole,72.0,4.8,0.4,6.0,0.0,$0.12,
,,,"Oils, Vegetable",4,Tablespoon,Tablespoon,496.0,56.0,0.0,0.0,0.0,$0.00,
,,,White sugar (granulated),2,Tablespoon,Milliliter,94.6,0.0,23.7,0.0,0.0,$0.06,
,,,"Milk, partly skimmed, 2% M.F.",1,Cup,Milliliter,122.1,3.1,11.4,8.5,4.7,$0.17,
,,,"Vinegar, White",1,Teaspoon,Tablespoon,1.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Cornmeal, dry",1,Cup,Milliliter,505.4,1.9,107.9,11.4,10.2,$0.59,
,,,"Wheat flour, all purpose",1,Cup,Milliliter,454.2,1.9,94.6,13.2,3.8,$0.13,
,,,Baking Powder,1.75,Teaspoon,Teaspoon,3.5,0.0,2.3,0.0,0.0,$0.05,
,,,Baking Soda,0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Salt",0.75,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Cayenne Pepper",0.125,Teaspoon,Tablespoon,0.7,0.0,0.1,0.0,0.0,$0.01,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Breakfast,,Dutch Babies - Plain,,6,Whole,,829.3,52.9,56.2,30.3,5.1,$1.02,https://www.copymethat.com/r/KSgMjiiLS/dutch-babies/
,,,"Egg, Raw",3,Whole,Whole,216.0,14.4,1.2,18.0,0.0,$0.36,
,,,"Milk, partly skimmed, 2% M.F.",0.6666,Cup,Milliliter,81.4,2.1,7.6,5.7,3.2,$0.11,
,,,"Wheat flour, all purpose",0.5,Cup,Milliliter,227.1,0.9,47.3,6.6,1.9,$0.07,
,,,"Extract, Vanilla",0.25,Teaspoon,Tablespoon,3.2,0.0,0.1,0.0,0.0,$0.21,
,,,"Spice, Salt",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,Butter,3,Tablespoon,Milliliter,301.7,35.5,0.0,0.0,0.0,$0.27,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Lunch,,Smoked Salmon Chowder,,6,Whole,,3948.4,194.7,350.4,167.3,102.6,$28.48,https://www.copymethat.com/r/Ma2Hq36Xo/smoked-salmon-chowder/
,,,Butter,3.5,Tablespoon,Milliliter,351.9,41.4,0.0,0.0,0.0,$0.31,
,,,"Onions, yellow, chopped, raw",2,Cup,Milliliter,134.1,0.0,31.5,0.0,4.7,$1.26,
,,,"Carrots, raw",5,Whole,1 medium,125.0,0.0,30.0,5.0,7.5,$0.75,
,,,"Celery, raw",3,Whole,1 stalk,18.0,0.0,3.0,0.0,1.8,$0.27,
,,,"Wine, table, white",0.5,Cup,Milliliter,80.4,0.0,0.9,0.0,0.0,$0.63,
,,,"Potato, plain, raw",3,Pound,Gram,1041.3,1.3,236.4,27.5,0.0,$2.04,
,,,"Spice, Thyme",1.5,Teaspoon,Teaspoon,1.2,0.0,0.3,0.0,0.0,$0.18,
,,,"Chicken broth, Condensed, prepared with water",4,Cup,Milliliter,155.2,3.8,3.8,18.9,0.0,$0.45,
,,,"Milk, partly skimmed, 2% M.F.",2,Cup,Milliliter,244.2,6.2,22.7,17.0,9.5,$0.34,
,,,"Wheat flour, all purpose",1,Tablespoon,Milliliter,28.4,0.1,5.9,0.8,0.2,$0.01,
,,,"Whipping cream, 35% M.F., not whipped",1,Cup,Milliliter,788.6,78.9,15.8,0.0,78.9,$1.26,
,,,"Smoked Salmon, Foppen",14,Ounce (wt),Ounce (wt),980.0,63.0,0.0,98.0,0.0,$20.97,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Dinner,,Buffalo Chicken Tachos,,6,Whole,,2014.6,130.8,9.9,165.0,44.9,$7.51,https://www.copymethat.com/r/8kigpBLuK/buffalo-chicken-tachos/
,,,"Tater Tots, Crispy Seasoned, Alexia",96,Whole,Whole,322.3,13.0,0.0,48.7,6.9,$0.00,
,,,"Chicken, Breasts, Raw, Fat Removed",10,Ounce (wt),Gram,311.8,3.5,0.0,65.5,0.0,$2.18,
,,,"Sauce, Frank's RedHot, Original Cayenne Pepper",1,Cup,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Garlic Powder",0.5,Teaspoon,Teaspoon,16.0,0.1,3.5,0.8,0.0,$0.05,
,,,Butter,0.25,Cup,Milliliter,402.2,47.3,0.0,0.0,0.0,$0.35,
,,,"Cheese, Cheddar",112,Gram,Gram,452.5,23.5,2.2,26.9,38.1,$1.19,
,,,"Cheese, Blue, Volume",0.25,Cup,Cup,119.3,9.8,0.8,7.3,0.0,$1.25,
,,,"Bacon, pork, broiled, pan-fried or roasted",5,Whole,3 slices,175.0,11.3,0.0,15.0,0.0,$2.20,
,,,"Ranch, Hidden Valley, Home made",0.25,Cup,"Ounce, Fluid",215.5,22.3,3.4,0.9,0.0,$0.29,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Breakfast,,Cinnamon Swirl Oven Pancake,,4,Whole,,1202.7,57.2,144.4,27.9,8.5,$1.79,https://www.copymethat.com/r/CBJgEAQs7/cinnamon-swirl-oven-pancake/
,,,"Wheat flour, all purpose",1,Cup,Milliliter,454.2,1.9,94.6,13.2,3.8,$0.13,
,,,Baking Powder,1.5,Teaspoon,Teaspoon,3.0,0.0,2.0,0.0,0.0,$0.05,
,,,White sugar (granulated),2,Tablespoon,Milliliter,94.6,0.0,23.7,0.0,0.0,$0.06,
,,,"Milk, partly skimmed, 2% M.F.",1,Cup,Milliliter,122.1,3.1,11.4,8.5,4.7,$0.17,
,,,"Egg, Raw",1,Whole,Whole,72.0,4.8,0.4,6.0,0.0,$0.12,
,,,Butter,4,Tablespoon,Milliliter,402.2,47.3,0.0,0.0,0.0,$0.35,
,,,"Extract, Vanilla",1,Teaspoon,Tablespoon,12.7,0.0,0.5,0.0,0.0,$0.83,
,,,"Spice, Salt",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Cinnamon",1,Teaspoon,Tablespoon,6.3,0.0,2.0,0.1,0.0,$0.05,
,,,Brown sugar,2,Teaspoon,Milliliter,35.5,0.0,9.9,0.0,0.0,$0.02,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Dinner,,Spicy Honey Garlic Salmon,,4,Whole,,2228.7,121.7,93.8,182.8,0.1,$2.90,https://www.copymethat.com/r/hhzhRYe1F/spicy-honey-garlic-salmon/
,,,"Salmon, Atlantic, Raw",32,Ounce (wt),Ounce (wt),1656.0,98.4,0.0,180.0,0.0,$0.00,
,,,"Oils, Olive",1.66,Tablespoon,Milliliter,198.0,22.9,0.0,0.0,0.0,$0.46,
,,,"Spice, Smoked Paprika",1,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.43,
,,,"Spice, Garlic Powder",1,Teaspoon,Teaspoon,32.0,0.1,7.0,1.6,0.0,$0.10,
,,,"Spice, Peppercorn, Black, Whole",0.75,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Cayenne Pepper",0.5,Teaspoon,Tablespoon,2.8,0.2,0.5,0.1,0.0,$0.02,
,,,Honey,0.25,Cup,Milliliter,260.2,0.0,71.0,0.0,0.0,$0.59,
,,,"Garlic, Clove",4,Whole,Whole,18.0,0.0,4.0,0.8,0.0,$0.40,
,,,"Lemon juice, canned or bottled",1,Tablespoon,Milliliter,3.0,0.0,1.0,0.0,0.1,$0.15,
,,,"Spice, Onion Powder",0.5,Teaspoon,Teaspoon,4.1,0.0,1.0,0.2,0.0,$0.08,
,,,"Sauce, soy",0.33,Cup,Milliliter,36.4,0.0,5.2,0.0,0.0,$0.62,
,,,Red Pepper Flakes,0.5,Teaspoon,Teaspoon,2.9,0.2,0.5,0.1,0.0,$0.02,
,,,Corn Starch,1.5,Teaspoon,Cup,15.3,0.0,3.7,0.0,0.0,$0.02,
,,,"Spice, Ground Ginger",0.5,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Lunch,,Chicken and Vegetable Meal Prep,,4,Whole,,1804.7,63.3,154.6,160.7,17.0,$9.73,https://www.copymethat.com/r/ZhdzXBOXs/easy-chicken-and-vegetable-meal-prep/
,,,"Brussels Sprouts, Fresh, Weight",1,Pound,Gram,195.9,1.5,41.2,15.5,0.0,$2.68,
,,,"Sweet Potato, raw",1.25,Pound,Gram,487.6,0.6,113.4,9.1,17.0,$1.25,
,,,"Oils, Avocado",3,Tablespoon,Tablespoon,372.0,42.0,0.0,0.0,0.0,$0.93,
,,,"Spice, Salt",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Pepper",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.03,
,,,"Chicken, Breasts, Raw, Fat Removed",1.3,Pound,Gram,648.6,7.3,0.0,136.2,0.0,$4.54,
,,,"Spice, Smoked Paprika",0.5,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.22,
,,,Butter,1,Tablespoon,Milliliter,100.6,11.8,0.0,0.0,0.0,$0.09,
,,,"Spice, Sweet Paprika",0.5,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Steak Seasoning",0.5,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Breakfast,,Cold Oats,,,,,463.7,9.8,75.7,18.5,6.9,$1.17,
,,,"Oatmeal, Quaker Oats, Old Fashion",1,Cup,Cup,300.0,6.0,54.0,10.0,0.0,$0.96,
,,,"Applesauce, unsweetened",2,Tablespoon,Milliliter,13.0,0.0,3.5,0.0,0.4,$0.04,
,,,"Milk, partly skimmed, 2% M.F.",1,Cup,Milliliter,122.1,3.1,11.4,8.5,4.7,$0.17,
,,,"Blueberries, frozen, unsweetened",0.36,Cup,Milliliter,28.6,0.7,6.8,0.0,1.8,$0.00,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Any,,Smashed Sweet Potatoes with Herbs and Garlic,,6,Whole,,1678.5,100.4,189.2,21.7,27.2,$3.81,https://www.copymethat.com/r/kyxylDCEl/smashed-sweet-potatoes-with-herbs-and-ga/
,,,"Sweet Potato, raw",32,Ounce (wt),Gram,780.2,0.9,181.4,14.5,27.2,$2.00,
,,,Butter,0.5,Cup,Milliliter,804.4,94.6,0.0,0.0,0.0,$0.71,
,,,"Spice, Rosemary",1,Tablespoon,Teaspoon,12.0,0.6,2.4,0.3,0.0,$0.48,
,,,"Spice, Salt",0.5,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Garlic, Minced",2,Tablespoon,Teaspoon,25.2,0.0,5.4,1.2,0.0,$0.42,
,,,"Cheese, Parmesan, Shredded",0.5,Ounce (wt),Gram,56.7,4.3,0.0,5.7,0.0,$0.20,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Any,,Herb and Parmesan Oven Roasted Potatoes,,6,Whole,,1236.6,38.7,176.9,37.6,15.8,$4.13,https://www.copymethat.com/r/Z6rurnGZC/herb-and-parmesan-oven-roasted-potatoes/
,,,"Potato, plain, raw",2,Pound,Gram,694.2,0.9,157.6,18.3,0.0,$1.36,
,,,"Spice, Salt",1,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Paprika",1,Tablespoon,Teaspoon,19.5,0.9,3.6,0.9,0.0,$0.33,
,,,Corn Starch,1,Teaspoon,Cup,10.2,0.0,2.4,0.0,0.0,$0.01,
,,,"Spice, Onion Powder",1,Teaspoon,Teaspoon,8.2,0.0,1.9,0.3,0.0,$0.15,
,,,"Spice, Garlic Powder",1,Teaspoon,Teaspoon,32.0,0.1,7.0,1.6,0.0,$0.10,
,,,"Garlic, Clove",2,Whole,Whole,9.0,0.0,2.0,0.4,0.0,$0.20,
,,,"Cheese, Parmesan, grated",0.5,Cup,Milliliter,212.9,8.7,0.0,15.8,15.8,$0.71,
,,,"Oils, Olive",2,Tablespoon,Milliliter,238.6,27.6,0.0,0.0,0.0,$0.56,
,,,"Spice, Pepper",2,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.22,
,,,"Spice, Rosemary",1,Tablespoon,Teaspoon,12.0,0.6,2.4,0.3,0.0,$0.48,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Snack,,Scotch Eggs,,4,Whole,,1736.3,85.2,148.0,90.3,3.8,$3.51,https://www.copymethat.com/r/KiLeg50Vx/scotch-eggs/
,,,"Egg, Raw",6,Whole,Whole,432.0,28.8,2.4,36.0,0.0,$0.72,
,,,"Wheat flour, all purpose",1,Cup,Milliliter,454.2,1.9,94.6,13.2,3.8,$0.13,
,,,"Break Crumbs, Panko, Volume",1,Cup,Cup,220.0,2.0,44.0,6.0,0.0,$0.54,
,,,"Sausage, Country Ground Style, Kroger",7,Ounce (wt),Ounce (wt),630.0,52.5,7.0,35.0,0.0,$2.10,
,,,"Spice, Salt",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Snack,,Croquette Mozzarella Sticks,,24,Whole,,2838.4,104.6,323.8,161.7,19.6,$3.68,https://www.copymethat.com/r/sWgcQyXkr/croquette-mozzarella-sticks-recipe-by-ta/
,,,"Potato, plain, raw",2,Pound,Gram,694.2,0.9,157.6,18.3,0.0,$1.36,
,,,"Garlic, Clove",2,Whole,Whole,9.0,0.0,2.0,0.4,0.0,$0.20,
,,,"Spice, Parsley",2,Tablespoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.24,
,,,"Cheese, Parmesan, grated",0.5,Cup,Milliliter,212.9,8.7,0.0,15.8,15.8,$0.71,
,,,"Egg, Raw",4,Whole,Whole,288.0,19.2,1.6,24.0,0.0,$0.48,
,,,"Spice, Salt",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Pepper",0.125,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.01,
,,,"Cheese, Mossarella, Sticks, Low-Moisture, Kroger",12,Whole,Whole,960.0,72.0,24.0,84.0,0.0,$0.00,
,,,"Wheat flour, all purpose",1,Cup,Milliliter,454.2,1.9,94.6,13.2,3.8,$0.13,
,,,"Break Crumbs, Panko, Volume",1,Cup,Cup,220.0,2.0,44.0,6.0,0.0,$0.54,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Snack,,Chicken Meatball Skewers,,6,Whole,,1365.3,52.4,79.4,106.5,0.4,$6.44,https://www.copymethat.com/r/AtLer48ZH/chicken-meatball-skewers-recipe-by-tasty/
,,,"Chicken, Breasts, Raw, Fat Removed",1,Pound,Gram,499.0,5.6,0.0,104.7,0.0,$3.49,
,,,"Onions, green (scallion), raw",1,Whole,1 medium,5.0,0.0,1.0,0.0,0.4,$0.07,
,,,"Ginger, Fresh",1,Tablespoon,Teaspoon,4.8,0.0,1.2,0.0,0.0,$0.06,
,,,"Oils, Sesame",1,Teaspoon,Milliliter,40.1,4.6,0.0,0.0,0.0,$0.11,
,,,"Oils, Canola",3,Tablespoon,Milliliter,369.7,41.4,0.0,0.0,0.0,$0.06,
,,,"Break Crumbs, Panko, Volume",0.25,Cup,Cup,55.0,0.5,11.0,1.5,0.0,$0.14,
,,,Sesame Seeds,0.125,Teaspoon,"Ounce, Fluid",3.3,0.3,0.2,0.1,0.0,$0.02,
,,,"Sauce, soy",1,Cup,Milliliter,110.4,0.0,15.8,0.0,0.0,$1.89,
,,,Rice Wine Vinegar,0.25,Cup,Tablespoon,10.8,0.0,0.0,0.0,0.0,$0.48,
,,,White sugar (granulated),0.25,Cup,Milliliter,189.3,0.0,47.3,0.0,0.0,$0.12,
,,,"Sake, Generic",0.25,Cup,"Ounce, Fluid",78.0,0.0,3.0,0.2,0.0,$0.00,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Any,,Garlic and Herb Roasted Carrots,,4,Whole,,456.3,27.7,52.0,8.9,12.0,$2.14,https://www.copymethat.com/r/i5mt7oPsb/garlic-and-herb-roasted-carrots/
,,,"Spice, Garlic Powder",0.5,Teaspoon,Teaspoon,16.0,0.1,3.5,0.8,0.0,$0.05,
,,,"Spice, Oregano",0.5,Teaspoon,Teaspoon,1.4,0.0,0.4,0.1,0.0,$0.18,
,,,"Spice, Dried Basil",0.5,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.05,
,,,"Spice, Parsley",0.5,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.02,
,,,"Spice, Thyme",0.5,Teaspoon,Teaspoon,0.4,0.0,0.1,0.0,0.0,$0.06,
,,,"Spice, Salt",0.5,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Pepper",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.03,
,,,"Carrots, raw",8,Whole,1 medium,200.0,0.0,48.0,8.0,12.0,$1.20,
,,,"Oils, Olive",2,Tablespoon,Milliliter,238.6,27.6,0.0,0.0,0.0,$0.56,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Any,,Baked Parmesan Zucchini Fries,,6,Whole,,637.9,17.8,89.6,35.7,7.3,$3.37,https://www.copymethat.com/r/dWEY7VQV0/baked-parmesan-zucchini-fries/
,,,"Wheat flour, all purpose",0.33,Cup,Milliliter,149.9,0.6,31.2,4.4,1.2,$0.04,
,,,"Spice, Garlic Powder",1,Teaspoon,Teaspoon,32.0,0.1,7.0,1.6,0.0,$0.10,
,,,"Spice, Salt",0.5,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Egg, Raw",1,Whole,Whole,72.0,4.8,0.4,6.0,0.0,$0.12,
,,,"Break Crumbs, Panko, Volume",0.75,Cup,Cup,165.0,1.5,33.0,4.5,0.0,$0.41,
,,,"Cheese, Parmesan, Shredded",30,Gram,Gram,120.0,9.0,0.0,12.0,0.0,$0.42,
,,,"Spice, Pepper",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.03,
,,,"Zucchini, Raw, Whole",3,Whole,Whole,99.0,1.8,18.0,7.2,6.0,$2.25,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Any,,Grilled Buffalo Chicken,,4,Whole,,1126.3,41.8,6.1,172.6,0.0,$8.16,https://www.copymethat.com/r/VCmLMYcVf/grilled-buffalo-chicken/
,,,"Spice, Onion Powder",0.5,Teaspoon,Teaspoon,4.1,0.0,1.0,0.2,0.0,$0.08,
,,,"Spice, Garlic Powder",0.5,Teaspoon,Teaspoon,16.0,0.1,3.5,0.8,0.0,$0.05,
,,,"Spice, Salt",0.5,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Spice, Pepper",0.25,Teaspoon,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.03,
,,,"Oils, Olive",1,Tablespoon,Milliliter,119.3,13.8,0.0,0.0,0.0,$0.28,
,,,"Chicken, Breasts, Raw, Fat Removed",24,Ounce (wt),Gram,748.4,8.4,0.0,157.1,0.0,$5.24,
,,,"Sauce, Frank's RedHot, Original Cayenne Pepper",0.75,Cup,Teaspoon,0.0,0.0,0.0,0.0,0.0,$0.00,
,,,"Cheese, Blue, Volume",0.5,Cup,Cup,238.5,19.5,1.6,14.5,0.0,$2.49,